 Simulation of solvent flow around colloids
  304000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.881E+03 0.121E+05
  305000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.108E+03 0.131E+05
  306000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.549E+03 0.121E+05
  307000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.620E+03 0.124E+05
  308000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.645E+03 0.116E+05
  309000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.582E+03 0.125E+05
  310000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.103E+04 0.120E+05
  311000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.437E+03 0.126E+05
  312000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.605E+02 0.133E+05
  313000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.420E+03 0.137E+05
  314000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.903E+03 0.132E+05
  315000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.466E+03 0.125E+05
  316000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.187E+03 0.120E+05
  317000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.836E+03 0.128E+05
  318000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.713E+03 0.126E+05
  319000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.552E+03 0.131E+05
  320000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.129E+04 0.130E+05
  321000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.966E+02 0.121E+05
  322000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.134E+04 0.120E+05
  323000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.313E+03 0.134E+05
  324000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.807E+03 0.139E+05
  325000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.330E+02 0.132E+05
  326000 0.998E+00 0.449E+06 0.449E+06 0.000E+00 -.317E+03 0.134E+05
  327000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.121E+04 0.133E+05
  328000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.902E+03 0.133E+05
  329000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.234E+02 0.128E+05
  330000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.122E+04 0.132E+05
  331000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.728E+03 0.133E+05
  332000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.115E+04 0.132E+05
  333000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.185E+04 0.124E+05
  334000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.256E+03 0.135E+05
  335000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.120E+04 0.132E+05
  336000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.527E+03 0.129E+05
  337000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.158E+04 0.134E+05
  338000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.125E+03 0.134E+05
  339000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.478E+03 0.131E+05
  340000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.604E+03 0.124E+05
  341000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.430E+03 0.118E+05
  342000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.312E+03 0.125E+05
  343000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.573E+02 0.128E+05
  344000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.621E+03 0.126E+05
  345000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.493E+03 0.132E+05
  346000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.128E+04 0.130E+05
  347000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.736E+03 0.128E+05
  348000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.994E+03 0.125E+05
  349000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.553E+02 0.138E+05
  350000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.427E+03 0.132E+05
  351000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.518E+03 0.126E+05
  352000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.537E+03 0.123E+05
  353000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.237E+03 0.130E+05
  354000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.161E+02 0.130E+05
  355000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.104E+04 0.133E+05
  356000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.511E+02 0.131E+05
  357000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.801E+03 0.137E+05
  358000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.571E+03 0.133E+05
  359000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.806E+03 0.139E+05
  360000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.106E+04 0.138E+05
  361000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.716E+03 0.126E+05
  362000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.910E+03 0.126E+05
  363000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.848E+03 0.128E+05
  364000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.125E+03 0.138E+05
  365000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.979E+03 0.130E+05
  366000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.584E+03 0.126E+05
  367000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.107E+04 0.121E+05
  368000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.711E+03 0.127E+05
  369000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.721E+03 0.128E+05
  370000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.963E+03 0.121E+05
  371000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.517E+03 0.126E+05
  372000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.412E+03 0.129E+05
  373000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.184E+03 0.129E+05
  374000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.100E+03 0.126E+05
  375000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.740E+03 0.128E+05
  376000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.106E+04 0.125E+05
  377000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.477E+03 0.128E+05
  378000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.158E+03 0.132E+05
  379000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.981E+03 0.129E+05
  380000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.101E+04 0.120E+05
  381000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.490E+03 0.121E+05
  382000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.123E+04 0.122E+05
  383000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.123E+04 0.125E+05
  384000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.346E+03 0.126E+05
  385000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.197E+04 0.129E+05
  386000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.412E+03 0.126E+05
  387000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.285E+03 0.129E+05
  388000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.728E+03 0.126E+05
  389000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.422E+03 0.122E+05
  390000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.773E+02 0.122E+05
  391000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.544E+03 0.120E+05
  392000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.105E+04 0.115E+05
  393000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.353E+03 0.114E+05
  394000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.102E+04 0.121E+05
  395000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.440E+03 0.120E+05
  396000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.418E+03 0.115E+05
  397000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.615E+03 0.109E+05
  398000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.792E+03 0.117E+05
  399000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.379E+03 0.121E+05
  400000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.179E+04 0.119E+05
  401000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.448E+03 0.127E+05
  402000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.305E+03 0.125E+05
  403000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.644E+03 0.126E+05
  404000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.244E+03 0.119E+05
  405000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.695E+03 0.131E+05
  406000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.838E+03 0.129E+05
  407000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.880E+03 0.124E+05
  408000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.591E+03 0.140E+05
  409000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.892E+02 0.141E+05
  410000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.558E+03 0.135E+05
  411000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.668E+03 0.134E+05
  412000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.323E+02 0.131E+05
  413000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.104E+04 0.128E+05
  414000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.434E+03 0.130E+05
  415000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.113E+03 0.126E+05
  416000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.642E+03 0.129E+05
  417000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.211E+03 0.123E+05
  418000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.689E+03 0.120E+05
  419000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.857E+03 0.119E+05
  420000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.135E+03 0.113E+05
  421000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.314E+03 0.115E+05
  422000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.738E+03 0.115E+05
  423000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.600E+03 0.114E+05
  424000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.299E+03 0.118E+05
  425000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.629E+03 0.117E+05
  426000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.692E+02 0.117E+05
  427000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.290E+03 0.119E+05
  428000 0.998E+00 0.449E+06 0.449E+06 0.000E+00 0.190E+03 0.121E+05
  429000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.534E+03 0.127E+05
  430000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.634E+03 0.121E+05
  431000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.356E+03 0.119E+05
  432000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.724E+03 0.130E+05
  433000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.155E+03 0.127E+05
  434000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.113E+04 0.121E+05
  435000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.614E+02 0.125E+05
  436000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.149E+04 0.122E+05
  437000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.275E+03 0.121E+05
  438000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.771E+03 0.117E+05
  439000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.247E+03 0.117E+05
  440000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.252E+03 0.122E+05
  441000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.420E+03 0.125E+05
  442000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.119E+03 0.118E+05
  443000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.174E+03 0.122E+05
  444000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.928E+03 0.130E+05
  445000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.437E+03 0.117E+05
  446000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.387E+03 0.114E+05
  447000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.128E+04 0.109E+05
  448000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.148E+04 0.105E+05
  449000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.265E+03 0.110E+05
  450000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.114E+03 0.111E+05
  451000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.767E+03 0.111E+05
  452000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.539E+03 0.108E+05
  453000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.119E+04 0.112E+05
  454000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.357E+02 0.113E+05
  455000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.463E+03 0.112E+05
  456000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.863E+03 0.123E+05
  457000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.134E+04 0.120E+05
  458000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.992E+03 0.123E+05
  459000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.206E+04 0.119E+05
  460000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.711E+03 0.117E+05
  461000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.142E+04 0.115E+05
  462000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.605E+03 0.115E+05
  463000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.182E+04 0.110E+05
  464000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.905E+02 0.117E+05
  465000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.114E+04 0.123E+05
  466000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.413E+03 0.119E+05
  467000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.416E+02 0.129E+05
  468000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.638E+03 0.128E+05
  469000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.681E+02 0.125E+05
  470000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.332E+03 0.117E+05
  471000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.320E+03 0.116E+05
  472000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.572E+01 0.123E+05
  473000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.998E+03 0.115E+05
  474000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.845E+03 0.120E+05
  475000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.629E+03 0.111E+05
  476000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.728E+03 0.112E+05
  477000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.668E+03 0.117E+05
  478000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.225E+03 0.122E+05
  479000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.517E+03 0.120E+05
  480000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.449E+03 0.123E+05
  481000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.585E+03 0.132E+05
  482000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.175E+03 0.125E+05
  483000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.190E+03 0.129E+05
  484000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.125E+04 0.129E+05
  485000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.431E+03 0.133E+05
  486000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.272E+03 0.135E+05
  487000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.698E+03 0.130E+05
  488000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.262E+03 0.130E+05
  489000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.830E+03 0.126E+05
  490000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.553E+03 0.127E+05
  491000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.881E+03 0.122E+05
  492000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.179E+03 0.129E+05
  493000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.420E+03 0.119E+05
  494000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.157E+02 0.113E+05
  495000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.579E+03 0.121E+05
  496000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.150E+03 0.122E+05
  497000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.124E+04 0.128E+05
  498000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.207E+03 0.126E+05
  499000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.457E+03 0.126E+05
  500000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.781E+03 0.124E+05
  501000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.200E+03 0.128E+05
  502000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.236E+03 0.123E+05
  503000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.937E+02 0.129E+05
  504000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.829E+03 0.124E+05
  505000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.669E+03 0.122E+05
  506000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.251E+03 0.129E+05
  507000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.975E+02 0.123E+05
  508000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.194E+03 0.121E+05
  509000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.921E+02 0.124E+05
  510000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.146E+04 0.133E+05
  511000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.621E+03 0.135E+05
  512000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.155E+04 0.137E+05
  513000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.654E+03 0.130E+05
  514000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.123E+03 0.134E+05
  515000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.895E+02 0.133E+05
  516000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.453E+03 0.135E+05
  517000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.187E+03 0.131E+05
  518000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.142E+04 0.125E+05
  519000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.676E+03 0.132E+05
  520000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.111E+04 0.127E+05
  521000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.413E+02 0.122E+05
  522000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.344E+03 0.120E+05
  523000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.428E+03 0.125E+05
  524000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.121E+03 0.122E+05
  525000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.350E+03 0.125E+05
  526000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.468E+03 0.119E+05
  527000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.505E+03 0.116E+05
  528000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.221E+03 0.113E+05
  529000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.134E+04 0.121E+05
  530000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.663E+02 0.119E+05
  531000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.594E+03 0.119E+05
  532000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.772E+02 0.124E+05
  533000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.107E+04 0.122E+05
  534000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.478E+03 0.128E+05
  535000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.610E+03 0.125E+05
  536000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.126E+03 0.129E+05
  537000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.120E+03 0.132E+05
  538000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.221E+03 0.128E+05
  539000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.931E+03 0.129E+05
  540000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.563E+03 0.128E+05
  541000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.141E+03 0.127E+05
  542000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.251E+03 0.132E+05
  543000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.385E+03 0.134E+05
  544000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.341E+03 0.128E+05
  545000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.429E+03 0.128E+05
  546000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.880E+03 0.125E+05
  547000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.291E+03 0.134E+05
  548000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.124E+04 0.129E+05
  549000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.831E+02 0.124E+05
  550000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.469E+03 0.127E+05
  551000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.311E+03 0.122E+05
  552000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.576E+03 0.124E+05
  553000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.498E+03 0.129E+05
  554000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.561E+03 0.123E+05
  555000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.523E+03 0.128E+05
  556000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.548E+03 0.132E+05
  557000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.254E+03 0.126E+05
  558000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.316E+03 0.115E+05
  559000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.353E+03 0.116E+05
  560000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.266E+03 0.122E+05
  561000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.861E+03 0.121E+05
  562000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.222E+04 0.125E+05
  563000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.116E+03 0.125E+05
  564000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.853E+03 0.125E+05
  565000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.102E+03 0.121E+05
  566000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.556E+03 0.117E+05
  567000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.160E+04 0.118E+05
  568000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.771E+03 0.117E+05
  569000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.707E+03 0.112E+05
  570000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.636E+03 0.115E+05
  571000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.427E+03 0.120E+05
  572000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.176E+04 0.117E+05
  573000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.655E+02 0.119E+05
  574000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.194E+04 0.116E+05
  575000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.141E+03 0.115E+05
  576000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.136E+04 0.123E+05
  577000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.767E+02 0.119E+05
  578000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.767E+03 0.116E+05
  579000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.367E+03 0.119E+05
  580000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.812E+03 0.121E+05
  581000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.652E+03 0.118E+05
  582000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.125E+04 0.114E+05
  583000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.237E+03 0.114E+05
  584000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.141E+04 0.124E+05
  585000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.478E+03 0.120E+05
  586000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.654E+03 0.122E+05
  587000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.375E+03 0.125E+05
  588000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.236E+03 0.119E+05
  589000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.188E+03 0.122E+05
  590000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.179E+03 0.118E+05
  591000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.733E+03 0.114E+05
  592000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.100E+04 0.117E+05
  593000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.219E+03 0.121E+05
  594000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.804E+03 0.118E+05
  595000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.248E+03 0.113E+05
  596000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.341E+03 0.112E+05
  597000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.486E+03 0.119E+05
  598000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.682E+02 0.114E+05
  599000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.225E+03 0.112E+05
  600000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.712E+02 0.114E+05
  601000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.306E+03 0.122E+05
  602000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.130E+03 0.125E+05
  603000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.113E+04 0.128E+05
  604000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.831E+03 0.124E+05
  605000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.611E+03 0.128E+05
  606000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.655E+03 0.121E+05
  607000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.143E+03 0.128E+05
