 Simulation of solvent flow around colloids
    Step      Temp      Etot      Ekin      Epot       P-x       P-y
  603000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.752E+02 0.138E+05
  604000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.406E+03 0.143E+05
  605000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 -.789E+01 0.143E+05
  606000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.213E+03 0.142E+05
  607000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.604E+03 0.140E+05
  608000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.619E+02 0.141E+05
  609000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.207E+03 0.143E+05
  610000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.233E+03 0.140E+05
  611000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.422E+02 0.141E+05
  612000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.144E+03 0.139E+05
  613000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.833E+02 0.142E+05
  614000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.330E+03 0.142E+05
  615000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.230E+03 0.140E+05
  616000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.803E+02 0.143E+05
  617000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.487E+03 0.145E+05
  618000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 -.147E+03 0.139E+05
  619000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.288E+02 0.139E+05
  620000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.503E+02 0.139E+05
  621000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.839E+03 0.137E+05
  622000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.526E+03 0.138E+05
  623000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 -.237E+03 0.140E+05
  624000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.333E+03 0.139E+05
  625000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.355E+03 0.145E+05
  626000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.534E+03 0.143E+05
  627000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.562E+03 0.142E+05
  628000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 -.608E+03 0.145E+05
  629000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.464E+03 0.146E+05
  630000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.926E+02 0.142E+05
  631000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.482E+02 0.146E+05
  632000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.856E+03 0.147E+05
  633000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.748E+03 0.145E+05
  634000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.768E+03 0.144E+05
  635000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.121E+02 0.150E+05
  636000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.102E+03 0.141E+05
  637000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.714E+03 0.144E+05
  638000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.114E+03 0.144E+05
  639000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.287E+03 0.144E+05
  640000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.506E+03 0.144E+05
  641000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.146E+03 0.145E+05
  642000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.178E+03 0.145E+05
  643000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.795E+02 0.144E+05
  644000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.345E+02 0.147E+05
  645000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.721E+02 0.143E+05
  646000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.318E+02 0.144E+05
  647000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.267E+03 0.141E+05
  648000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.122E+03 0.148E+05
  649000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.675E+03 0.144E+05
  650000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.405E+03 0.146E+05
  651000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.385E+03 0.143E+05
  652000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.186E+03 0.142E+05
  653000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.915E+02 0.145E+05
  654000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.390E+03 0.145E+05
  655000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.906E+03 0.147E+05
  656000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.485E+03 0.143E+05
  657000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.313E+02 0.140E+05
  658000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.265E+03 0.142E+05
  659000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.471E+03 0.145E+05
  660000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.137E+03 0.145E+05
  661000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.137E+03 0.146E+05
  662000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.383E+03 0.146E+05
  663000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.101E+03 0.146E+05
  664000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.213E+03 0.143E+05
  665000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.486E+01 0.146E+05
  666000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.193E+03 0.150E+05
  667000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.431E+03 0.152E+05
  668000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.168E+01 0.147E+05
  669000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.321E+03 0.148E+05
  670000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.526E+02 0.143E+05
  671000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.494E+03 0.145E+05
  672000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.405E+02 0.148E+05
  673000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.450E+03 0.145E+05
  674000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.315E+03 0.146E+05
  675000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.266E+03 0.142E+05
  676000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.187E+03 0.140E+05
  677000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.505E+03 0.146E+05
  678000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.375E+03 0.142E+05
  679000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.277E+03 0.141E+05
  680000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.308E+03 0.145E+05
  681000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.449E+03 0.142E+05
  682000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.508E+02 0.138E+05
  683000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.176E+03 0.143E+05
  684000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.521E+03 0.140E+05
  685000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.100E+03 0.147E+05
  686000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.146E+03 0.144E+05
  687000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.319E+03 0.143E+05
  688000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.267E+03 0.147E+05
  689000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.387E+01 0.146E+05
  690000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.133E+03 0.147E+05
  691000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.483E+03 0.148E+05
  692000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.444E+03 0.141E+05
  693000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.967E+00 0.141E+05
  694000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.112E+03 0.141E+05
  695000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.353E+03 0.146E+05
  696000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.428E+03 0.142E+05
  697000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.105E+03 0.140E+05
  698000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.470E+03 0.140E+05
  699000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.181E+03 0.143E+05
  700000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.574E+02 0.143E+05
  701000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.111E+02 0.141E+05
  702000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.888E+02 0.144E+05
  703000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.384E+03 0.138E+05
  704000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.442E+03 0.140E+05
  705000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.102E+02 0.137E+05
  706000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.228E+03 0.140E+05
  707000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.114E+03 0.144E+05
  708000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.226E+03 0.149E+05
  709000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.143E+03 0.147E+05
  710000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 -.281E+03 0.143E+05
  711000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.154E+02 0.141E+05
  712000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.214E+03 0.141E+05
  713000 0.996E+00 0.112E+06 0.112E+06 0.000E+00 -.339E+03 0.140E+05
  714000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.542E+03 0.131E+05
  715000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.310E+03 0.135E+05
  716000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.429E+03 0.137E+05
  717000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.313E+03 0.139E+05
  718000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.666E+02 0.140E+05
  719000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.131E+03 0.136E+05
  720000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.703E+03 0.142E+05
  721000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.513E+03 0.142E+05
  722000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.535E+03 0.141E+05
  723000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.345E+03 0.138E+05
  724000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.228E+03 0.137E+05
  725000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.334E+03 0.139E+05
  726000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.230E+03 0.139E+05
  727000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.161E+01 0.139E+05
  728000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.260E+03 0.142E+05
  729000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.143E+03 0.141E+05
  730000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.424E+02 0.141E+05
  731000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 -.404E+03 0.142E+05
  732000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.418E+03 0.144E+05
  733000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.627E+03 0.147E+05
  734000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.437E+02 0.147E+05
  735000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.426E+02 0.141E+05
  736000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.231E+03 0.136E+05
  737000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.419E+03 0.140E+05
  738000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.689E+03 0.133E+05
  739000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.383E+03 0.129E+05
  740000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.158E+03 0.136E+05
  741000 0.996E+00 0.112E+06 0.112E+06 0.000E+00 -.900E+02 0.141E+05
  742000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.734E+02 0.137E+05
  743000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.542E+03 0.136E+05
  744000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.944E+02 0.136E+05
  745000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.427E+03 0.140E+05
  746000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.127E+03 0.137E+05
  747000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.170E+03 0.142E+05
  748000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.130E+03 0.139E+05
  749000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.283E+03 0.142E+05
  750000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.160E+03 0.142E+05
  751000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.614E+02 0.144E+05
  752000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.161E+03 0.147E+05
  753000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.465E+02 0.143E+05
  754000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.676E+02 0.146E+05
  755000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.137E+03 0.138E+05
  756000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.833E+03 0.139E+05
  757000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.464E+03 0.139E+05
  758000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.468E+02 0.141E+05
  759000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.140E+03 0.138E+05
  760000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.861E+02 0.135E+05
  761000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.134E+01 0.144E+05
  762000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.883E+02 0.144E+05
  763000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 0.350E+03 0.143E+05
  764000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.449E+03 0.148E+05
  765000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.237E+02 0.148E+05
  766000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 0.215E+03 0.148E+05
  767000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 -.401E+03 0.145E+05
  768000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.208E+03 0.145E+05
  769000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.336E+03 0.141E+05
  770000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.203E+03 0.140E+05
  771000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 -.137E+03 0.140E+05
  772000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.876E+02 0.140E+05
  773000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.978E+02 0.139E+05
  774000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.285E+03 0.141E+05
  775000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.432E+03 0.137E+05
  776000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.358E+03 0.141E+05
  777000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.183E+03 0.142E+05
  778000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.157E+03 0.145E+05
  779000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.343E+03 0.145E+05
  780000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.132E+03 0.141E+05
  781000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.176E+03 0.143E+05
  782000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.243E+03 0.139E+05
  783000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.325E+03 0.145E+05
  784000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.321E+03 0.141E+05
  785000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.688E+03 0.143E+05
  786000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.340E+03 0.137E+05
  787000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.409E+02 0.137E+05
  788000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.614E+02 0.139E+05
  789000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.283E+02 0.143E+05
  790000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.681E+03 0.145E+05
  791000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.518E+03 0.145E+05
  792000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.314E+03 0.144E+05
  793000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.102E+03 0.141E+05
  794000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.108E+03 0.142E+05
  795000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.161E+03 0.139E+05
  796000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.374E+03 0.139E+05
  797000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.520E+03 0.138E+05
  798000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.342E+01 0.139E+05
  799000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.399E+03 0.140E+05
  800000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.101E+04 0.138E+05
  801000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.642E+03 0.141E+05
  802000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.363E+03 0.140E+05
  803000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.267E+03 0.144E+05
  804000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.410E+03 0.143E+05
  805000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.688E+03 0.143E+05
  806000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.419E+03 0.142E+05
  807000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.933E+02 0.139E+05
  808000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.115E+03 0.136E+05
  809000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.467E+03 0.140E+05
  810000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 -.456E+02 0.139E+05
  811000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 -.150E+03 0.140E+05
  812000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.210E+03 0.141E+05
  813000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.549E+03 0.143E+05
  814000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.416E+03 0.140E+05
  815000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.532E+03 0.140E+05
  816000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.214E+03 0.143E+05
  817000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.299E+03 0.144E+05
  818000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.736E+02 0.146E+05
  819000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.961E+02 0.143E+05
  820000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.245E+03 0.139E+05
  821000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.229E+03 0.136E+05
  822000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 0.335E+03 0.138E+05
  823000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.863E+03 0.139E+05
  824000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.374E+03 0.133E+05
  825000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.509E+02 0.138E+05
  826000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 0.694E+03 0.136E+05
  827000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.236E+03 0.142E+05
  828000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.327E+03 0.138E+05
  829000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.182E+03 0.144E+05
  830000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.613E+03 0.141E+05
  831000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.134E+03 0.143E+05
  832000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.267E+03 0.142E+05
  833000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.282E+03 0.145E+05
  834000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.764E+02 0.141E+05
  835000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.825E+01 0.148E+05
  836000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.114E+03 0.146E+05
  837000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.214E+02 0.142E+05
  838000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.232E+03 0.143E+05
  839000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.165E+03 0.141E+05
  840000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.929E+02 0.139E+05
  841000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.353E+03 0.137E+05
  842000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.679E+03 0.141E+05
  843000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.316E+03 0.141E+05
  844000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.167E+03 0.140E+05
  845000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.103E+03 0.137E+05
  846000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.430E+03 0.140E+05
  847000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.610E+02 0.142E+05
  848000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.700E+02 0.142E+05
  849000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.458E+03 0.142E+05
  850000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.303E+03 0.138E+05
  851000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.215E+03 0.140E+05
  852000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.267E+03 0.141E+05
  853000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.689E+03 0.137E+05
  854000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.853E+03 0.143E+05
  855000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.409E+03 0.138E+05
  856000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 -.362E+03 0.137E+05
  857000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.412E+03 0.136E+05
  858000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.241E+03 0.139E+05
  859000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.121E+03 0.136E+05
  860000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.444E+03 0.134E+05
  861000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.258E+03 0.137E+05
  862000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.349E+03 0.137E+05
  863000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.681E+02 0.143E+05
  864000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.266E+03 0.138E+05
  865000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.265E+03 0.143E+05
  866000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.106E+03 0.136E+05
  867000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.327E+03 0.137E+05
  868000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 0.122E+03 0.131E+05
  869000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.121E+03 0.140E+05
  870000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.153E+03 0.136E+05
  871000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.131E+03 0.136E+05
  872000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.162E+03 0.137E+05
  873000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.575E+03 0.141E+05
  874000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.355E+03 0.137E+05
  875000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 0.141E+03 0.140E+05
  876000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.431E+03 0.141E+05
  877000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.846E+03 0.142E+05
  878000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.383E+03 0.141E+05
  879000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.553E+02 0.145E+05
  880000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.292E+03 0.141E+05
  881000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.357E+03 0.143E+05
  882000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.537E+03 0.141E+05
  883000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.713E+03 0.138E+05
  884000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.455E+03 0.135E+05
  885000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.246E+02 0.132E+05
  886000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.375E+03 0.131E+05
  887000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.239E+03 0.130E+05
  888000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.568E+03 0.137E+05
  889000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.618E+03 0.134E+05
  890000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.982E+02 0.138E+05
  891000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.451E+02 0.135E+05
  892000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.700E+03 0.139E+05
  893000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.138E+03 0.143E+05
  894000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.118E+03 0.138E+05
  895000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.873E+02 0.146E+05
  896000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.347E+03 0.142E+05
  897000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.505E+03 0.147E+05
  898000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 -.294E+03 0.144E+05
  899000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 0.168E+03 0.141E+05
  900000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.505E+03 0.135E+05
  901000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.234E+03 0.134E+05
  902000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.208E+03 0.137E+05
  903000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.556E+03 0.140E+05
  904000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.297E+03 0.136E+05
  905000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.181E+03 0.135E+05
